race	age	gender	deaths	icdcode	rate100k
black	32	M	5625	V01-Y89	132.337808
black	33	F	942	A00-B99	19.943325
black	33	F	937	C00-D48	19.837468
black	33	F	157	D50-D89	3.323887
black	33	F	324	E00-E88	6.859487
black	33	F	69	F01-F99	1.460817
black	33	F	179	G00-G98	3.789655
black	33	F	1160	I00-I99	24.558659
black	33	F	223	J00-J98	4.72119
black	33	F	180	K00-K92	3.810826
black	33	F	159	M00-M99	3.36623
black	33	F	121	N00-N98	2.561722
black	33	F	47	Q00-Q99	0.995049
black	33	F	1409	V01-Y89	29.830302
black	33	M	1279	A00-B99	30.2687
black	33	M	586	C00-D48	13.868224
black	33	M	179	D50-D89	4.236198
black	33	M	390	E00-E88	9.229705
black	33	M	110	F01-F99	2.60325
black	33	M	221	G00-G98	5.230166
black	33	M	1736	I00-I99	41.084022
black	33	M	312	J00-J98	7.383764
black	33	M	213	K00-K92	5.040839
black	33	M	62	M00-M99	1.467286
black	33	M	134	N00-N98	3.171232
black	33	M	61	Q00-Q99	1.443621
black	33	M	5314	V01-Y89	125.760652
black	34	F	1053	A00-B99	22.210429
black	34	F	1016	C00-D48	21.430006
black	34	F	183	D50-D89	3.859932
black	34	F	361	E00-E88	7.614402
black	34	F	70	F01-F99	1.476477
black	34	F	187	G00-G98	3.944302
black	34	F	1268	I00-I99	26.745322
black	34	F	254	J00-J98	5.357501
black	34	F	192	K00-K92	4.049765
black	34	F	192	M00-M99	4.049765
black	34	F	146	N00-N98	3.079509
black	34	F	1	P00-P96	0.021093
black	34	F	46	Q00-Q99	0.970256
black	34	F	1370	V01-Y89	28.89676
black	34	M	1506	A00-B99	35.548925
black	34	M	684	C00-D48	16.145727
black	34	M	221	D50-D89	5.216675
black	34	M	481	E00-E88	11.35394
black	34	M	133	F01-F99	3.139447
black	34	M	218	G00-G98	5.14586
black	34	M	1977	I00-I99	46.666816
black	34	M	306	J00-J98	7.223088
black	34	M	215	K00-K92	5.075046
black	34	M	56	M00-M99	1.321872
black	34	M	145	N00-N98	3.422705
black	34	M	1	P00-P96	0.023605
black	34	M	59	Q00-Q99	1.392687
black	34	M	5223	V01-Y89	123.288205
black	35	F	1073	A00-B99	22.535048
black	35	F	1270	C00-D48	26.672424
black	35	F	180	D50-D89	3.780344
black	35	F	398	E00-E88	8.35876
black	35	F	92	F01-F99	1.932176
black	35	F	211	G00-G98	4.431403
black	35	F	1431	I00-I99	30.053731
black	35	F	303	J00-J98	6.363578
black	35	F	215	K00-K92	4.51541
black	35	F	186	M00-M99	3.906355
black	35	F	166	N00-N98	3.486317
black	35	F	1	P00-P96	0.021002
black	35	F	57	Q00-Q99	1.197109
black	35	F	1408	V01-Y89	29.570687
black	35	M	1641	A00-B99	38.569783
black	35	M	747	C00-D48	17.55736
black	35	M	174	D50-D89	4.089666
black	35	M	462	E00-E88	10.858769
black	35	M	154	F01-F99	3.61959
black	35	M	220	G00-G98	5.170842
black	35	M	2176	I00-I99	51.144331
black	35	M	292	J00-J98	6.863118
black	35	M	278	K00-K92	6.534064
black	35	M	56	M00-M99	1.316214
black	35	M	148	N00-N98	3.478567
black	35	M	61	Q00-Q99	1.433734
black	35	M	5089	V01-Y89	119.610983
black	36	F	1160	A00-B99	24.360945
black	36	F	1377	C00-D48	28.918122
black	36	F	198	D50-D89	4.158161
black	36	F	414	E00-E88	8.694337
black	36	F	91	F01-F99	1.911074
black	36	F	211	G00-G98	4.431172
black	36	F	1603	I00-I99	33.664306
black	36	F	305	J00-J98	6.405249
black	36	F	257	K00-K92	5.397209
black	36	F	194	M00-M99	4.074158
black	36	F	201	N00-N98	4.221164
black	36	F	56	Q00-Q99	1.176046
black	36	F	1466	V01-Y89	30.787195
black	36	M	1810	A00-B99	42.757121
black	36	M	854	C00-D48	20.173802
black	36	M	202	D50-D89	4.771789
black	36	M	468	E00-E88	11.055432
black	36	M	190	F01-F99	4.488317
black	36	M	228	G00-G98	5.38598
black	36	M	2402	I00-I99	56.74177
black	36	M	340	J00-J98	8.031724
black	36	M	327	K00-K92	7.724629
black	36	M	69	M00-M99	1.629968
black	36	M	193	N00-N98	4.559185
black	36	M	1	P00-P96	0.023623
black	36	M	70	Q00-Q99	1.65359
black	36	M	4911	V01-Y89	116.011172
black	37	F	1280	A00-B99	26.746572
black	37	F	1680	C00-D48	35.104876
black	37	F	206	D50-D89	4.304526
black	37	F	419	E00-E88	8.755323
black	37	F	109	F01-F99	2.277638
black	37	F	242	G00-G98	5.056774
black	37	F	1793	I00-I99	37.466097
black	37	F	335	J00-J98	7.000079
black	37	F	281	K00-K92	5.871708
black	37	F	187	M00-M99	3.907507
black	37	F	219	N00-N98	4.576171
black	37	F	45	Q00-Q99	0.940309
black	37	F	1438	V01-Y89	30.048102
black	37	M	1965	A00-B99	46.3522
black	37	M	896	C00-D48	21.13566
black	37	M	220	D50-D89	5.189559
black	37	M	568	E00-E88	13.398498
black	37	M	206	F01-F99	4.859315
black	37	M	278	G00-G98	6.557716
black	37	M	2828	I00-I99	66.709425
black	37	M	384	J00-J98	9.05814
black	37	M	389	K00-K92	9.176084
black	37	M	74	M00-M99	1.745579
black	37	M	205	N00-N98	4.835726
black	37	M	57	Q00-Q99	1.344568
black	37	M	4916	V01-Y89	115.963061
black	38	F	1330	A00-B99	27.758194
black	38	F	1905	C00-D48	39.758917
black	38	F	233	D50-D89	4.862902
black	38	F	482	E00-E88	10.059736
black	38	F	132	F01-F99	2.754949
black	38	F	266	G00-G98	5.551639
black	38	F	2032	I00-I99	42.409511
black	38	F	409	J00-J98	8.536166
black	38	F	360	K00-K92	7.513496
black	38	F	231	M00-M99	4.82116
black	38	F	220	N00-N98	4.591581
black	38	F	60	Q00-Q99	1.252249
black	38	F	1528	V01-Y89	31.890617
black	38	M	2131	A00-B99	50.240227
black	38	M	1114	C00-D48	26.263544
black	38	M	244	D50-D89	5.752518
black	38	M	623	E00-E88	14.687781
black	38	M	217	F01-F99	5.115969
black	38	M	266	G00-G98	6.271187
black	38	M	3195	I00-I99	75.324976
black	38	M	407	J00-J98	9.595388
black	38	M	391	K00-K92	9.218174
black	38	M	73	M00-M99	1.72104
black	38	M	253	N00-N98	5.964701
black	38	M	56	Q00-Q99	1.32025
black	38	M	4816	V01-Y89	113.541497
black	39	F	1473	A00-B99	30.435771
black	39	F	2203	C00-D48	45.51935
black	39	F	245	D50-D89	5.062297
black	39	F	560	E00-E88	11.570965
black	39	F	141	F01-F99	2.913404
black	39	F	266	G00-G98	5.496208
black	39	F	2295	I00-I99	47.420295
black	39	F	444	J00-J98	9.174122
black	39	F	376	K00-K92	7.769077
black	39	F	238	M00-M99	4.91766
black	39	F	251	N00-N98	5.186272
black	39	F	1	P00-P96	0.020662
black	39	F	56	Q00-Q99	1.157097
black	39	F	1598	V01-Y89	33.018576
black	39	M	2228	A00-B99	51.871446
black	39	M	1254	C00-D48	29.19515
black	39	M	225	D50-D89	5.238364
black	39	M	669	E00-E88	15.575403
black	39	M	295	F01-F99	6.868078
black	39	M	294	G00-G98	6.844796
black	39	M	3576	I00-I99	83.255068
black	39	M	457	J00-J98	10.6397
black	39	M	486	K00-K92	11.314867
black	39	M	89	M00-M99	2.072064
black	39	M	249	N00-N98	5.797123
black	39	M	2	P00-P96	0.046563
black	39	M	61	Q00-Q99	1.420179
black	39	M	4735	V01-Y89	110.238464
black	40	F	1515	A00-B99	31.117443
black	40	F	2428	C00-D48	49.870067
black	40	F	267	D50-D89	5.484064
black	40	F	595	E00-E88	12.221042
black	40	F	167	F01-F99	3.430108
black	40	F	291	G00-G98	5.977014
black	40	F	2731	I00-I99	56.093555
black	40	F	468	J00-J98	9.612517
black	40	F	392	K00-K92	8.05151
black	40	F	260	M00-M99	5.340287
black	40	F	282	N00-N98	5.792158
black	40	F	45	Q00-Q99	0.92428
black	40	F	1654	V01-Y89	33.972442
black	40	M	2413	A00-B99	55.811122
black	40	M	1514	C00-D48	35.017836
black	40	M	231	D50-D89	5.34288
black	40	M	700	E00-E88	16.190545
black	40	M	324	F01-F99	7.493909
black	40	M	321	G00-G98	7.424521
black	40	M	3991	I00-I99	92.309237
black	40	M	494	J00-J98	11.425899
black	40	M	524	K00-K92	12.11978
black	40	M	91	M00-M99	2.104771
black	40	M	284	N00-N98	6.568735
black	40	M	1	P00-P96	0.023129
black	40	M	67	Q00-Q99	1.549666
black	40	M	4671	V01-Y89	108.037195
black	41	F	1574	A00-B99	32.289332
black	41	F	2881	C00-D48	59.101376
black	41	F	279	D50-D89	5.723458
black	41	F	647	E00-E88	13.27268
black	41	F	167	F01-F99	3.425869
black	41	F	317	G00-G98	6.502998
black	41	F	3071	I00-I99	62.999072
black	41	F	507	J00-J98	10.400693
black	41	F	502	K00-K92	10.298122
black	41	F	253	M00-M99	5.19009
black	41	F	292	N00-N98	5.990143
black	41	F	51	Q00-Q99	1.046224
black	41	F	1628	V01-Y89	33.397098
black	41	M	2524	A00-B99	58.399268
black	41	M	1849	C00-D48	42.781397
black	41	M	269	D50-D89	6.224011
black	41	M	777	E00-E88	17.977905
black	41	M	347	F01-F99	8.028742
black	41	M	346	G00-G98	8.005605
black	41	M	4471	I00-I99	103.448148
black	41	M	548	J00-J98	12.679397
black	41	M	665	K00-K92	15.386495
black	41	M	91	M00-M99	2.10552
black	41	M	290	N00-N98	6.7099
black	41	M	61	Q00-Q99	1.411393
black	41	M	4657	V01-Y89	107.751739
black	42	F	1753	A00-B99	35.828536
black	42	F	3212	C00-D48	65.64818
black	42	F	326	D50-D89	6.662922
black	42	F	715	E00-E88	14.613465
black	42	F	212	F01-F99	4.332943
black	42	F	353	G00-G98	7.214759
black	42	F	3440	I00-I99	70.308138
black	42	F	576	J00-J98	11.772525
black	42	F	572	K00-K92	11.690772
black	42	F	249	M00-M99	5.089165
black	42	F	325	N00-N98	6.642484
black	42	F	46	Q00-Q99	0.940167
black	42	F	1698	V01-Y89	34.704424
black	42	M	2865	A00-B99	65.840546
black	42	M	2173	C00-D48	49.937699
black	42	M	255	D50-D89	5.860153
black	42	M	885	E00-E88	20.338179
black	42	M	393	F01-F99	9.03153
black	42	M	368	G00-G98	8.457006
black	42	M	5025	I00-I99	115.479492
black	42	M	556	J00-J98	12.777432
black	42	M	778	K00-K92	17.879213
black	42	M	139	M00-M99	3.194358
black	42	M	390	N00-N98	8.962587
black	42	M	3	P00-P96	0.068943
black	42	M	57	Q00-Q99	1.309917
black	42	M	4559	V01-Y89	104.770349
black	43	F	1704	A00-B99	34.892993
black	43	F	3716	C00-D48	76.092935
black	43	F	333	D50-D89	6.818877
black	43	F	745	E00-E88	15.255446
black	43	F	207	F01-F99	4.238761
black	43	F	353	G00-G98	7.228419
black	43	F	3868	I00-I99	79.205455
black	43	F	652	J00-J98	13.351075
black	43	F	651	K00-K92	13.330598
black	43	F	271	M00-M99	5.549296
black	43	F	356	N00-N98	7.289851
black	43	F	48	Q00-Q99	0.982901
black	43	F	1854	V01-Y89	37.964559
black	43	M	2945	A00-B99	68.073236
black	43	M	2544	C00-D48	58.804181
black	43	M	294	D50-D89	6.795766
black	43	M	942	E00-E88	21.77419
black	43	M	402	F01-F99	9.29217
black	43	M	374	G00-G98	8.644954
black	43	M	5715	I00-I99	132.101373
black	43	M	714	J00-J98	16.504004
black	43	M	856	K00-K92	19.786312
black	43	M	104	M00-M99	2.403945
black	43	M	416	N00-N98	9.615778
black	43	M	1	P00-P96	0.023115
black	43	M	74	Q00-Q99	1.710499
black	43	M	4524	V01-Y89	104.571586
black	44	F	1705	A00-B99	35.38052
black	44	F	4020	C00-D48	83.419173
black	44	F	317	D50-D89	6.578079
black	44	F	828	E00-E88	17.18186
black	44	F	245	F01-F99	5.084004
black	44	F	408	G00-G98	8.466424
black	44	F	4257	I00-I99	88.33717
black	44	F	704	J00-J98	14.608731
black	44	F	709	K00-K92	14.712486
black	44	F	291	M00-M99	6.038552
black	44	F	395	N00-N98	8.19666
black	44	F	1	P00-P96	0.020751
black	44	F	66	Q00-Q99	1.369569
black	44	F	1707	V01-Y89	35.422022
black	44	M	3153	A00-B99	73.809376
black	44	M	2954	C00-D48	69.150935
black	44	M	269	D50-D89	6.297089
black	44	M	984	E00-E88	23.034705
black	44	M	428	F01-F99	10.01916
black	44	M	419	G00-G98	9.808477
black	44	M	6377	I00-I99	149.280809
black	44	M	729	J00-J98	17.065346
black	44	M	938	K00-K92	21.95788
black	44	M	116	M00-M99	2.715473
black	44	M	463	N00-N98	10.838484
black	44	M	2	P00-P96	0.046819
black	44	M	57	Q00-Q99	1.334327
black	44	M	4540	V01-Y89	106.278011
black	45	F	1769	A00-B99	37.082883
black	45	F	4573	C00-D48	95.862083
black	45	F	321	D50-D89	6.729003
black	45	F	939	E00-E88	19.683905
black	45	F	247	F01-F99	5.177768
black	45	F	440	G00-G98	9.223555
black	45	F	4646	I00-I99	97.392354
black	45	F	790	J00-J98	16.560474
black	45	F	774	K00-K92	16.225072
black	45	F	307	M00-M99	6.435526
black	45	F	403	N00-N98	8.447938
black	45	F	64	Q00-Q99	1.341608
black	45	F	1745	V01-Y89	36.57978
black	45	M	3086	A00-B99	73.004892
black	45	M	3489	C00-D48	82.538583
black	45	M	305	D50-D89	7.215325
black	45	M	1067	E00-E88	25.241808
black	45	M	486	F01-F99	11.497206
black	45	M	423	G00-G98	10.006827
black	45	M	7106	I00-I99	168.105237
black	45	M	759	J00-J98	17.955513
black	45	M	1129	K00-K92	26.70853
black	45	M	92	M00-M99	2.176426
black	45	M	481	N00-N98	11.378922
black	45	M	1	P00-P96	0.023657
black	45	M	69	Q00-Q99	1.632319
black	45	M	4673	V01-Y89	110.548237
black	46	F	1742	A00-B99	36.958177
black	46	F	4997	C00-D48	106.016078
black	46	F	343	D50-D89	7.277069
black	46	F	963	E00-E88	20.430955
black	46	F	235	F01-F99	4.985747
black	46	F	494	G00-G98	10.480677
black	46	F	5047	I00-I99	107.076876
black	46	F	881	J00-J98	18.691248
black	46	F	801	K00-K92	16.993972
black	46	F	318	M00-M99	6.746671
black	46	F	458	N00-N98	9.716903
black	46	F	58	Q00-Q99	1.230525
black	46	F	1767	V01-Y89	37.488575
black	46	M	3177	A00-B99	76.114842
black	46	M	4136	C00-D48	99.090647
black	46	M	296	D50-D89	7.091594
black	46	M	1200	E00-E88	28.749704
black	46	M	566	F01-F99	13.560277
black	46	M	480	G00-G98	11.499882
black	46	M	7615	I00-I99	182.440831
black	46	M	908	J00-J98	21.753943
black	46	M	1260	K00-K92	30.187189
black	46	M	136	M00-M99	3.2583
black	46	M	556	N00-N98	13.320696
black	46	M	63	Q00-Q99	1.509359
black	46	M	4470	V01-Y89	107.092648
black	47	F	1784	A00-B99	38.064392
black	47	F	5418	C00-D48	115.601386
black	47	F	368	D50-D89	7.851848
black	47	F	1067	E00-E88	22.766091
black	47	F	276	F01-F99	5.888886
black	47	F	485	G00-G98	10.348223
black	47	F	5581	I00-I99	119.079243
black	47	F	838	J00-J98	17.880022
black	47	F	910	K00-K92	19.416254
black	47	F	359	M00-M99	7.659819
black	47	F	533	N00-N98	11.372377
black	47	F	1	P00-P96	0.021337
black	47	F	60	Q00-Q99	1.280193
black	47	F	1791	V01-Y89	38.213747
black	47	M	3388	A00-B99	81.884721
black	47	M	4718	C00-D48	114.02955
black	47	M	292	D50-D89	7.057361
black	47	M	1313	E00-E88	31.733955
black	47	M	554	F01-F99	13.38965
black	47	M	504	G00-G98	12.181198
black	47	M	8653	I00-I99	209.134739
black	47	M	942	J00-J98	22.76724
black	47	M	1417	K00-K92	34.247535
black	47	M	140	M00-M99	3.383666
black	47	M	563	N00-N98	13.607172
black	47	M	1	P00-P96	0.024169
black	47	M	57	Q00-Q99	1.377636
black	47	M	4612	V01-Y89	111.467631
black	48	F	1804	A00-B99	39.11452
black	48	F	6188	C00-D48	134.168875
black	48	F	339	D50-D89	7.350234
black	48	F	1167	E00-E88	25.303018
black	48	F	254	F01-F99	5.507255
black	48	F	471	G00-G98	10.212272
black	48	F	6144	I00-I99	133.214862
black	48	F	1060	J00-J98	22.983033
black	48	F	938	K00-K92	20.337816
black	48	F	352	M00-M99	7.632101
black	48	F	560	N00-N98	12.14198
black	48	F	63	Q00-Q99	1.365973
black	48	F	1697	V01-Y89	36.794535
black	48	M	3369	A00-B99	82.93903
black	48	M	5433	C00-D48	133.751188
black	48	M	366	D50-D89	9.010295
black	48	M	1408	E00-E88	34.662557
black	48	M	606	F01-F99	14.918686
black	48	M	541	G00-G98	13.318497
black	48	M	9392	I00-I99	231.215011
black	48	M	1129	J00-J98	27.794053
black	48	M	1503	K00-K92	37.001295
black	48	M	133	M00-M99	3.274233
black	48	M	648	N00-N98	15.952654
black	48	M	86	Q00-Q99	2.117173
black	48	M	4496	V01-Y89	110.683847
black	49	F	1719	A00-B99	37.721474
black	49	F	6869	C00-D48	150.732288
black	49	F	359	D50-D89	7.877841
black	49	F	1352	E00-E88	29.668082
black	49	F	293	F01-F99	6.429547
black	49	F	546	G00-G98	11.981341
black	49	F	6569	I00-I99	144.149134
black	49	F	1100	J00-J98	24.138232
black	49	F	1004	K00-K92	22.031623
black	49	F	341	M00-M99	7.482852
black	49	F	551	N00-N98	12.09106
black	49	F	2	P00-P96	0.043888
black	49	F	64	Q00-Q99	1.404406
black	49	F	1663	V01-Y89	36.492618
black	49	M	3279	A00-B99	81.849259
black	49	M	6221	C00-D48	155.286441
black	49	M	270	D50-D89	6.739646
black	49	M	1464	E00-E88	36.543859
black	49	M	682	F01-F99	17.023847
black	49	M	570	G00-G98	14.228142
black	49	M	10201	I00-I99	254.633819
black	49	M	1184	J00-J98	29.554597
black	49	M	1721	K00-K92	42.959004
black	49	M	161	M00-M99	4.018826
black	49	M	739	N00-N98	18.446661
black	49	M	74	Q00-Q99	1.847162
black	49	M	4541	V01-Y89	113.350865
black	50	F	1811	A00-B99	40.684488
black	50	F	7320	C00-D48	164.445307
black	50	F	410	D50-D89	9.210734
black	50	F	1428	E00-E88	32.080314
black	50	F	269	F01-F99	6.04314
black	50	F	580	G00-G98	13.029819
black	50	F	7089	I00-I99	159.255845
black	50	F	1184	J00-J98	26.598804
black	50	F	1086	K00-K92	24.397214
black	50	F	338	M00-M99	7.59324
black	50	F	618	N00-N98	13.883497
black	50	F	52	Q00-Q99	1.168191
black	50	F	1638	V01-Y89	36.798007
black	50	M	3411	A00-B99	87.496582
black	50	M	7104	C00-D48	182.22683
black	50	M	324	D50-D89	8.311021
black	50	M	1559	E00-E88	39.990376
black	50	M	726	F01-F99	18.622843
black	50	M	557	G00-G98	14.287774
black	50	M	11164	I00-I99	286.371106
black	50	M	1294	J00-J98	33.192781
black	50	M	1829	K00-K92	46.916226
black	50	M	154	M00-M99	3.9503
black	50	M	782	N00-N98	20.059316
black	50	M	1	P00-P96	0.025651
black	50	M	55	Q00-Q99	1.410821
black	50	M	4274	V01-Y89	109.633653
black	51	F	1775	A00-B99	40.860948
black	51	F	7720	C00-D48	177.71635
black	51	F	367	D50-D89	8.448433
black	51	F	1547	E00-E88	35.612331
black	51	F	256	F01-F99	5.893185
black	51	F	603	G00-G98	13.881212
black	51	F	7542	I00-I99	173.618745
black	51	F	1261	J00-J98	29.028538
black	51	F	1124	K00-K92	25.874764
black	51	F	318	M00-M99	7.32044
black	51	F	711	N00-N98	16.3674
black	51	F	47	Q00-Q99	1.081952
black	51	F	1578	V01-Y89	36.325958
black	51	M	3433	A00-B99	90.403437
black	51	M	7851	C00-D48	206.745524
black	51	M	313	D50-D89	8.242434
black	51	M	1756	E00-E88	46.241898
black	51	M	719	F01-F99	18.933898
black	51	M	599	G00-G98	15.773859
black	51	M	11938	I00-I99	314.371171
black	51	M	1345	J00-J98	35.418766
black	51	M	2035	K00-K92	53.588987
black	51	M	150	M00-M99	3.950048
black	51	M	876	N00-N98	23.068282
black	51	M	55	Q00-Q99	1.448351
black	51	M	4233	V01-Y89	111.470361
black	52	F	1689	A00-B99	39.937981
black	52	F	8210	C00-D48	194.133113
black	52	F	357	D50-D89	8.441598
black	52	F	1644	E00-E88	38.873914
black	52	F	285	F01-F99	6.739091
black	52	F	610	G00-G98	14.424019
black	52	F	8016	I00-I99	189.545802
black	52	F	1344	J00-J98	31.780134
black	52	F	1187	K00-K92	28.067723
black	52	F	338	M00-M99	7.992325
black	52	F	753	N00-N98	17.805388
black	52	F	55	Q00-Q99	1.300526
black	52	F	1485	V01-Y89	35.114211
black	52	M	3342	A00-B99	90.886074
black	52	M	8778	C00-D48	238.718718
black	52	M	317	D50-D89	8.620851
black	52	M	1795	E00-E88	48.815231
black	52	M	675	F01-F99	18.356703
black	52	M	649	G00-G98	17.64963
black	52	M	12828	I00-I99	348.858934
black	52	M	1464	J00-J98	39.813648
black	52	M	2176	K00-K92	59.17657
black	52	M	162	M00-M99	4.405609
black	52	M	921	N00-N98	25.046701
black	52	M	86	Q00-Q99	2.33878
black	52	M	4036	V01-Y89	109.759484
black	53	F	1684	A00-B99	41.364478
black	53	F	8598	C00-D48	211.194642
black	53	F	375	D50-D89	9.211211
black	53	F	1691	E00-E88	41.53642
black	53	F	230	F01-F99	5.649543
black	53	F	621	G00-G98	15.253765
black	53	F	8135	I00-I99	199.821867
black	53	F	1364	J00-J98	33.504244
black	53	F	1186	K00-K92	29.13199
black	53	F	371	M00-M99	9.112958
black	53	F	826	N00-N98	20.289227
black	53	F	72	Q00-Q99	1.768552
black	53	F	1496	V01-Y89	36.746591
black	53	M	3192	A00-B99	90.555812
black	53	M	9331	C00-D48	264.71688
black	53	M	304	D50-D89	8.624363
black	53	M	1940	E00-E88	55.037054
black	53	M	696	F01-F99	19.745252
black	53	M	632	G00-G98	17.929597
black	53	M	13466	I00-I99	382.025239
black	53	M	1566	J00-J98	44.426817
black	53	M	2106	K00-K92	59.74641
black	53	M	171	M00-M99	4.851204
black	53	M	967	N00-N98	27.433418
black	53	M	1	P00-P96	0.02837
black	53	M	61	Q00-Q99	1.730547
black	53	M	3870	V01-Y89	109.790411
black	54	F	1706	A00-B99	43.275153
black	54	F	9079	C00-D48	230.301942
black	54	F	373	D50-D89	9.461683
black	54	F	1988	E00-E88	50.42849
black	54	F	216	F01-F99	5.479152
black	54	F	669	G00-G98	16.970151
black	54	F	8618	I00-I99	218.608011
black	54	F	1513	J00-J98	38.379429
black	54	F	1256	K00-K92	31.860253
black	54	F	327	M00-M99	8.294827
black	54	F	877	N00-N98	22.246371
black	54	F	64	Q00-Q99	1.623452
black	54	F	1352	V01-Y89	34.295432
black	54	M	3273	A00-B99	96.228252
black	54	M	10275	C00-D48	302.091443
black	54	M	304	D50-D89	8.937791
black	54	M	2119	E00-E88	62.299929
black	54	M	656	F01-F99	19.286811
black	54	M	657	G00-G98	19.316212
black	54	M	13970	I00-I99	410.72676
black	54	M	1719	J00-J98	50.539678
black	54	M	2227	K00-K92	65.475196
black	54	M	170	M00-M99	4.998107
black	54	M	1016	N00-N98	29.871037
black	54	M	2	P00-P96	0.058801
black	54	M	61	Q00-Q99	1.793438
black	54	M	3661	V01-Y89	107.635696
black	55	F	1674	A00-B99	44.734097
black	55	F	9283	C00-D48	248.06847
black	55	F	337	D50-D89	9.00561
black	55	F	1916	E00-E88	51.201033
black	55	F	229	F01-F99	6.119539
black	55	F	661	G00-G98	17.663822
black	55	F	9002	I00-I99	240.559342
black	55	F	1480	J00-J98	39.549858
black	55	F	1158	K00-K92	30.945092
black	55	F	356	M00-M99	9.513344
black	55	F	843	N00-N98	22.527386
black	55	F	1	P00-P96	0.026723
black	55	F	66	Q00-Q99	1.76371
black	55	F	1313	V01-Y89	35.087138
black	55	M	3103	A00-B99	96.907002
black	55	M	11102	C00-D48	346.716577
black	55	M	329	D50-D89	10.274703
black	55	M	2170	E00-E88	67.769318
black	55	M	675	F01-F99	21.080318
black	55	M	686	G00-G98	21.423849
black	55	M	14710	I00-I99	459.394779
black	55	M	1803	J00-J98	56.307871
black	55	M	2192	K00-K92	68.45638
black	55	M	189	M00-M99	5.902489
black	55	M	1069	N00-N98	33.384978
black	55	M	1	P00-P96	0.03123
black	55	M	69	Q00-Q99	2.154877
black	55	M	3411	V01-Y89	106.525873
black	56	F	1582	A00-B99	43.991846
black	56	F	9712	C00-D48	270.068777
black	56	F	342	D50-D89	9.510247
black	56	F	2039	E00-E88	56.699983
black	56	F	223	F01-F99	6.201126
black	56	F	692	G00-G98	19.242957
black	56	F	9044	I00-I99	251.493206
black	56	F	1620	J00-J98	45.04854
black	56	F	1216	K00-K92	33.814213
black	56	F	329	M00-M99	9.148747
black	56	F	986	N00-N98	27.418432
black	56	F	58	Q00-Q99	1.612849
black	56	F	1156	V01-Y89	32.145748
black	56	M	3050	A00-B99	99.95543
black	56	M	11461	C00-D48	375.60301
black	56	M	259	D50-D89	8.488018
black	56	M	2345	E00-E88	76.850978
black	56	M	693	F01-F99	22.711185
black	56	M	659	G00-G98	21.596927
black	56	M	15081	I00-I99	494.238635
black	56	M	1943	J00-J98	63.676525
black	56	M	2268	K00-K92	74.327513
black	56	M	172	M00-M99	5.636831
black	56	M	1123	N00-N98	36.803261
black	56	M	57	Q00-Q99	1.86802
black	56	M	3340	V01-Y89	109.459389
black	57	F	1544	A00-B99	44.977769
black	57	F	10217	C00-D48	297.628151
black	57	F	360	D50-D89	10.487045
black	57	F	2212	E00-E88	64.437063
black	57	F	202	F01-F99	5.884397
black	57	F	690	G00-G98	20.100169
black	57	F	9327	I00-I99	271.701846
black	57	F	1634	J00-J98	47.59953
black	57	F	1259	K00-K92	36.675525
black	57	F	338	M00-M99	9.84617
black	57	F	969	N00-N98	28.227628
black	57	F	50	Q00-Q99	1.456534
black	57	F	1098	V01-Y89	31.985486
black	57	M	2883	A00-B99	99.615394
black	57	M	12451	C00-D48	430.215495
black	57	M	280	D50-D89	9.674752
black	57	M	2348	E00-E88	81.129707
black	57	M	675	F01-F99	23.323063
black	57	M	678	G00-G98	23.426721
black	57	M	15449	I00-I99	533.804448
black	57	M	2015	J00-J98	69.623663
black	57	M	2230	K00-K92	77.05249
black	57	M	183	M00-M99	6.323142
black	57	M	1248	N00-N98	43.121752
black	57	M	57	Q00-Q99	1.969503
black	57	M	3142	V01-Y89	108.56454
black	58	F	1599	A00-B99	49.15975
black	58	F	10470	C00-D48	321.890292
black	58	F	353	D50-D89	10.852653
black	58	F	2235	E00-E88	68.712971
black	58	F	218	F01-F99	6.702205
black	58	F	716	G00-G98	22.012746
black	58	F	9829	I00-I99	302.183351
black	58	F	1722	J00-J98	52.941269
black	58	F	1213	K00-K92	37.292543
black	58	F	329	M00-M99	10.114795
